diamond_id,size,color,fancy_color_dominant_color,fancy_color_secondary_color,fancy_color_overtone,fancy_color_intensity,clarity,cut,symmetry,polish,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,culet_size,culet_condition,fluor_color,fluor_intensity,lab,total_sales_price,eye_clean,date
842479574,2.51,M,Other,Pink,Yellowish,Fancy Dark,VS1,Good,Fair,Excellent,5.2,4.1,8.19,5.9,17.05,STK,TN,VL,Blue,Orange,Medium,GIA,982887,Borderline,2011-09-13
862825664,4.68,H,Brown,Purple,Brownish,Fancy Deep,IF,Excellent,Good,Very Good,7.0,6.7,16.79,12.07,12.19,M,VTK,N,White,Green,Medium,GIA,1085714,Yes,2006-04-20
661041310,18.92,L,Brown,Yellow,Brownish,Faint,SI1,Good,Very Good,Very Good,7.4,8.4,12.23,4.53,13.78,STK,VTK,VS,Orange,White,Medium,GIA,870744,No,2019-02-23
490048453,4.57,M,Chameleon,Gray,Brownish,Fancy Deep,SI1,Excellent,Excellent,Poor,4.2,9.2,8.38,8.89,15.41,M,TN,M,White,Orange,Very Strong,GIA,824262,Yes,2009-08-17
972074504,1.13,H,Green,Green,Purplish,Fancy Vivid,IF,Very Good,Poor,Very Good,7.2,3.4,6.42,15.89,5.56,STN,TK,EL,Blue,Green,Medium,IGI,569430,Yes,2004-07-26
785595065,13.8,F,Blue,Orange,Orangey,Very Light,SI2,Fair,Poor,Poor,6.9,1.9,11.89,15.53,2.86,M,M,VL,Blue,Green,Strong,IGI,1040611,Borderline,2020-11-30
101634260,6.65,J,Orange,Yellow,Pinkish,Fancy Dark,SI1,Excellent,Poor,Fair,3.0,5.8,11.52,13.69,11.65,TK,STN,M,White,White,Very Slight,IGI,672144,No,2014-01-07
862981304,17.65,J,Gray,Orange,Greenish,Fancy Dark,VS2,Poor,Poor,Fair,4.0,5.3,7.29,10.09,9.09,XTK,STK,EL,Blue,Orange,Strong,HRD,559070,Borderline,2021-12-25
329456158,10.14,E,Blue,Other,Yellowish,Faint,VVS2,Excellent,Fair,Poor,8.8,8.9,14.27,14.83,6.96,XTK,TK,S,Blue,Green,Slight,IGI,377134,E1,2010-03-23
829630256,10.24,G,Pink,Green,Greenish,Fancy Deep,I2,Fair,Very Good,Poor,0.2,7.4,16.99,9.94,9.23,VTN,TK,L,Green,Green,Strong,GIA,787849,E1,2012-09-21
910662488,7.29,L,Black,Purple,Greenish,Fancy Light,VS2,Excellent,Good,Excellent,6.0,8.7,11.22,9.43,12.4,VTK,XTK,S,Yellow,White,Very Strong,HRD,53447,E1,2007-06-20
486254138,12.25,F,Chameleon,Red,Purplish,Fancy,VVS2,Poor,Good,Excellent,9.7,2.0,3.4,13.31,15.66,TN,TN,VL,Blue,White,Very Slight,HRD,170032,Yes,2019-08-08
491046348,15.81,L,Brown,Yellow,Purplish,Fancy Light,SI3,Fair,Poor,Fair,4.8,5.8,13.69,5.24,12.24,M,STK,EL,White,Yellow,Medium,IGI,1399449,E1,2023-03-21
939661157,3.54,E,Purple,Chameleon,Greenish,Light,SI3,Excellent,Good,Good,0.3,1.4,16.66,13.0,2.92,XTK,TK,S,Orange,Green,Strong,HRD,107149,Yes,2019-08-14
718836516,18.5,K,Brown,Purple,Pinkish,Very Light,I3,Very Good,Good,Good,3.6,9.4,12.2,16.38,11.82,VTK,STN,VL,Orange,Yellow,Medium,HRD,774990,Borderline,2005-03-29
790686906,7.23,F,Blue,Purple,Greenish,Fancy,VS1,Fair,Poor,Excellent,3.5,8.9,3.26,14.7,15.77,M,XTN,S,Green,Yellow,Slight,HRD,705438,Borderline,2013-07-16
662045718,5.64,J,Orange,Black,Grayish,Very Light,SI1,Good,Poor,Fair,6.5,0.9,10.29,5.99,9.74,VTN,VTN,SL,White,Green,Very Slight,IGI,1163589,E1,2022-10-30
479307756,15.25,G,Gray,Blue,Brownish,Fancy Dark,SI1,Fair,Excellent,Excellent,6.8,3.3,7.01,9.56,13.67,M,XTK,L,Yellow,White,Slight,HRD,706125,No,2015-08-21
525191052,11.86,G,Green,Yellow,Yellowish,Faint,SI1,Poor,Very Good,Very Good,8.9,0.9,3.52,7.46,5.66,M,STK,M,Green,Blue,Very Slight,GIA,1040723,No,2011-03-04
654643436,10.53,L,Green,Chameleon,Greenish,Fancy Dark,VS1,Very Good,Fair,Fair,5.0,6.4,14.85,15.6,4.21,VTN,STN,EL,Orange,Blue,Very Strong,HRD,21199,Borderline,2015-07-28
186364537,12.09,E,Gray,Black,Purplish,Light,SI1,Fair,Poor,Excellent,4.9,4.3,9.83,6.03,9.9,XTK,STN,VS,Blue,Yellow,Very Strong,HRD,1445154,No,2020-01-31
791711135,5.0,F,Orange,Other,Grayish,Fancy Vivid,SI1,Good,Good,Very Good,8.4,5.6,14.69,12.12,6.84,XTK,VTK,VL,Green,Orange,Very Slight,GIA,588157,Borderline,2006-02-07
923189720,11.31,D,Red,Brown,Yellowish,Fancy Vivid,SI1,Poor,Poor,Good,5.3,5.3,4.53,3.3,15.01,XTK,TN,M,Orange,Green,Very Strong,GIA,53636,Borderline,2006-03-19
183016090,4.59,E,Pink,Orange,Grayish,Fancy Vivid,I3,Very Good,Excellent,Poor,4.1,0.7,7.64,11.39,10.96,STN,TN,VS,Blue,Yellow,Faint,HRD,85774,Yes,2020-02-29
599717401,13.36,D,Red,Green,Yellowish,Fancy Dark,I3,Poor,Fair,Poor,3.2,2.3,3.85,9.88,8.6,VTN,XTK,S,Blue,White,Strong,HRD,172229,Borderline,2007-09-09
862178036,8.91,J,Green,Pink,Pinkish,Fancy Vivid,SI3,Good,Excellent,Good,5.4,7.6,11.66,7.83,17.05,VTN,TN,M,Orange,Orange,Slight,GIA,104069,E1,2020-12-21
601664099,18.48,J,Red,Purple,Yellowish,Light,I3,Fair,Poor,Good,5.7,7.0,3.43,16.21,8.08,STN,TK,S,Orange,White,Very Strong,GIA,847089,Yes,2013-11-08
392742590,10.76,L,Green,Yellow,Yellowish,Very Light,VVS2,Poor,Poor,Very Good,4.1,1.1,9.21,17.06,16.63,STN,VTN,L,Green,Green,Slight,HRD,449247,E1,2007-01-27
241926124,13.42,E,Purple,Chameleon,Greenish,Fancy Light,VS2,Good,Very Good,Very Good,3.5,0.6,11.92,3.13,6.08,STK,M,N,White,Orange,Strong,IGI,18246,Yes,2013-06-17
732892842,8.51,H,Gray,Black,Greenish,Fancy,I1,Fair,Poor,Excellent,4.6,8.1,11.81,12.79,15.84,M,TN,S,Orange,Orange,Very Slight,GIA,1046666,Borderline,2006-07-01
479933720,16.79,J,Other,Brown,Grayish,Light,SI3,Excellent,Fair,Very Good,3.7,3.1,15.34,7.52,8.13,TN,VTN,M,White,Yellow,Strong,GIA,677871,Borderline,2008-06-14
327191867,18.29,F,Chameleon,Yellow,Brownish,Fancy Dark,SI2,Excellent,Very Good,Good,8.3,8.4,6.17,15.47,6.11,XTK,TK,M,Blue,Green,Very Strong,HRD,238670,No,2017-06-20
948658205,4.96,I,Red,Black,Pinkish,Very Light,VVS2,Very Good,Fair,Good,3.5,4.3,14.73,15.29,4.67,VTK,XTN,L,White,White,Very Slight,IGI,1164313,Yes,2018-11-02
233330251,8.86,E,Purple,Purple,Purplish,Light,SI2,Good,Good,Fair,1.3,5.7,6.33,4.92,12.26,XTK,STN,L,White,Yellow,Slight,HRD,939901,Yes,2020-12-13
302637724,0.83,J,Other,Red,Grayish,Fancy Intense,VVS2,Very Good,Fair,Very Good,7.1,5.0,12.23,15.22,8.47,M,XTN,EL,Orange,Green,Medium,IGI,106318,E1,2015-11-02
411577366,12.27,G,Yellow,Orange,Purplish,Fancy Light,IF,Poor,Poor,Poor,3.0,4.1,8.5,5.48,3.86,VTN,VTN,L,White,White,Very Slight,HRD,1365698,Yes,2011-05-12
580059017,14.45,D,Gray,Chameleon,Yellowish,Very Light,VVS2,Fair,Good,Poor,4.6,5.1,6.96,4.38,2.97,XTN,STK,SL,Orange,Blue,Slight,HRD,1033068,Borderline,2021-01-18
948026968,15.64,K,Black,Black,Grayish,Fancy Dark,VVS2,Very Good,Fair,Fair,3.0,2.2,8.73,7.31,2.88,VTK,STN,VS,White,Orange,Faint,HRD,3291,E1,2012-04-16
778026844,7.27,K,Red,Black,Grayish,Fancy Vivid,VVS2,Poor,Poor,Poor,4.5,5.8,4.83,16.42,4.34,STN,XTN,L,Yellow,Yellow,Very Strong,HRD,113103,E1,2021-09-23
257964723,5.83,J,Gray,Purple,Brownish,Light,VVS1,Fair,Fair,Excellent,1.8,4.9,14.7,13.2,14.24,M,STN,L,Yellow,Green,Very Slight,GIA,187764,Borderline,2011-07-30
333005374,2.12,H,Brown,Blue,Purplish,Very Light,VVS1,Good,Excellent,Fair,5.5,4.4,14.72,3.97,4.82,M,XTK,N,Blue,Blue,Medium,GIA,561913,Yes,2019-04-30
461070438,1.95,L,Red,Black,Grayish,Faint,VS2,Good,Good,Poor,0.2,6.5,15.49,11.73,7.27,VTN,XTK,VL,White,Yellow,Very Strong,HRD,975300,Yes,2021-12-22
358084201,10.96,J,Purple,Brown,Yellowish,Very Light,SI3,Good,Good,Poor,8.8,3.6,6.56,3.32,3.97,TK,TN,VL,White,Blue,Strong,IGI,859944,E1,2022-10-15
160982664,10.39,H,Orange,Green,Greenish,Fancy Light,SI2,Poor,Good,Fair,8.4,0.5,16.91,3.08,3.37,TK,STK,VL,Blue,Green,Medium,IGI,485480,E1,2005-04-28
416924752,2.44,F,Orange,Green,Brownish,Fancy Vivid,SI3,Poor,Fair,Fair,1.8,5.4,15.91,5.54,11.39,STK,XTN,L,Yellow,Green,Very Slight,HRD,352112,Yes,2019-06-19
266596103,17.44,J,Red,Brown,Orangey,Fancy,I1,Poor,Good,Poor,2.7,4.9,4.61,6.13,6.45,STN,STK,S,Blue,Yellow,Strong,GIA,234849,E1,2017-07-21
422990773,4.53,M,Purple,Orange,Pinkish,Fancy,I3,Very Good,Fair,Very Good,3.7,5.6,12.83,4.31,11.17,XTN,XTN,S,Yellow,Blue,Very Strong,IGI,1322232,Borderline,2013-07-18
783666915,14.2,F,Purple,Yellow,Orangey,Faint,VVS2,Poor,Excellent,Good,0.2,1.2,4.87,15.81,14.24,STN,TK,VS,Orange,Yellow,Strong,IGI,560245,Yes,2016-01-21
906585280,18.94,J,Yellow,Gray,Greenish,Fancy Deep,VS2,Fair,Good,Very Good,4.6,2.5,8.36,5.18,7.72,VTK,STN,L,Yellow,Blue,Faint,IGI,786694,Yes,2016-11-05
597044556,14.28,J,Orange,Gray,Purplish,Faint,I1,Good,Good,Fair,0.6,2.1,4.29,16.82,5.02,STK,XTK,EL,Blue,White,Slight,IGI,765302,Yes,2005-09-07
766077085,6.18,G,Chameleon,Pink,Yellowish,Fancy Light,I3,Very Good,Excellent,Excellent,9.5,4.0,13.07,4.97,8.46,STN,XTK,VS,Yellow,White,Very Slight,HRD,1079303,No,2013-06-05
596846855,15.31,F,Red,Brown,Orangey,Fancy,VS1,Fair,Very Good,Very Good,7.7,0.6,4.41,8.72,11.26,M,STN,L,Blue,White,Very Strong,GIA,70446,Yes,2005-10-28
584640970,13.9,K,Green,Chameleon,Pinkish,Fancy Intense,VS2,Excellent,Very Good,Fair,3.5,1.1,12.49,16.63,17.01,TK,XTN,VL,White,Yellow,Strong,GIA,662457,No,2009-09-21
124669255,9.84,F,Black,Chameleon,Yellowish,Fancy Dark,I1,Fair,Good,Excellent,4.8,6.7,7.75,3.8,15.03,STN,TN,M,Orange,Blue,Faint,IGI,911374,Yes,2007-09-25
527367498,10.97,D,Red,Green,Greenish,Fancy Deep,I3,Very Good,Poor,Excellent,4.7,9.4,8.71,11.45,12.86,M,VTN,VL,Blue,Blue,Very Strong,GIA,502169,Borderline,2019-12-03
715772328,1.99,H,Blue,Gray,Greenish,Fancy Light,SI1,Good,Very Good,Very Good,4.3,6.4,8.46,8.5,4.51,VTK,XTK,VS,Green,Yellow,Very Strong,IGI,1230633,No,2009-02-15
945960397,11.13,G,Black,Black,Purplish,Fancy Intense,VVS2,Very Good,Good,Fair,7.3,2.0,13.8,16.53,4.37,TK,TK,S,Blue,Green,Slight,IGI,1161121,No,2023-10-24
338830249,11.34,F,Red,Pink,Pinkish,Light,SI1,Poor,Good,Poor,7.8,6.0,14.9,7.88,6.29,VTN,M,S,Orange,Green,Faint,GIA,1217210,E1,2007-11-20
219900645,1.38,L,Pink,Brown,Brownish,Fancy Vivid,SI1,Fair,Good,Excellent,0.2,3.6,11.46,15.51,9.94,VTK,TN,N,Yellow,Yellow,Very Slight,IGI,771333,Yes,2016-11-07
877011950,0.47,G,Chameleon,Red,Greenish,Very Light,I1,Poor,Poor,Poor,3.4,0.6,5.69,6.56,11.67,XTN,TN,M,Blue,Yellow,Faint,HRD,386287,No,2005-02-02
198130445,7.9,K,Blue,Purple,Pinkish,Fancy Light,I3,Good,Fair,Excellent,8.4,7.5,6.01,8.84,14.54,VTK,XTN,VL,Blue,Yellow,Very Slight,IGI,1247722,E1,2015-06-09
271989896,2.99,L,Brown,Brown,Greenish,Fancy Vivid,VVS2,Poor,Very Good,Very Good,2.0,5.6,6.99,7.68,5.15,XTN,TN,S,Yellow,White,Very Strong,HRD,1067725,Borderline,2016-09-23
526224783,15.85,M,Gray,Black,Orangey,Fancy Light,I2,Excellent,Poor,Excellent,2.3,6.6,7.94,9.33,3.79,XTN,STN,VL,Yellow,White,Very Slight,HRD,878998,Borderline,2016-01-09
515896107,16.38,E,Gray,Red,Orangey,Fancy Intense,IF,Poor,Excellent,Excellent,6.1,7.9,8.18,12.0,3.15,STN,TN,N,Yellow,White,Faint,HRD,625850,E1,2019-10-02
564571689,15.99,E,Brown,Gray,Grayish,Faint,IF,Excellent,Poor,Poor,5.1,7.7,6.58,5.54,16.19,STK,M,VL,Yellow,Yellow,Slight,GIA,352036,Yes,2009-10-21
722241207,2.09,L,Brown,Purple,Purplish,Fancy Intense,I2,Excellent,Good,Fair,5.5,3.5,11.4,3.05,6.12,XTN,M,VS,Yellow,White,Slight,GIA,1164445,Borderline,2008-12-31
765732512,2.89,G,Black,Chameleon,Purplish,Fancy,VVS2,Poor,Good,Very Good,0.7,0.0,14.87,9.8,11.37,STK,VTK,VL,Blue,White,Very Slight,GIA,1170048,Borderline,2010-11-16
946572723,4.77,I,Orange,Blue,Brownish,Fancy Vivid,SI1,Fair,Fair,Excellent,4.4,2.0,15.34,6.23,6.28,M,XTK,SL,Orange,Green,Slight,IGI,455147,E1,2007-11-22
245660547,11.86,G,Gray,Chameleon,Pinkish,Fancy Intense,VS2,Excellent,Good,Poor,4.1,3.6,9.59,4.0,16.16,VTN,TN,M,Green,Blue,Medium,IGI,1131018,E1,2012-12-06
102429725,6.35,E,Pink,Yellow,Grayish,Fancy Vivid,VVS1,Fair,Good,Excellent,1.9,0.3,5.46,16.79,10.07,M,STK,M,White,Green,Medium,IGI,176302,Yes,2014-09-02
857075080,17.59,F,Red,Other,Pinkish,Fancy Vivid,VVS2,Excellent,Very Good,Good,2.2,6.8,7.14,16.59,3.32,STK,M,VS,Orange,Yellow,Strong,GIA,258668,E1,2020-09-01
512107214,14.86,J,Yellow,Chameleon,Orangey,Light,SI2,Fair,Poor,Fair,8.4,7.6,11.36,14.61,13.37,M,XTK,M,White,Blue,Very Strong,HRD,744825,Yes,2023-10-16
655011201,3.85,H,Chameleon,Pink,Grayish,Faint,IF,Good,Very Good,Very Good,5.9,4.8,4.13,7.92,10.79,STN,M,M,Yellow,Blue,Medium,GIA,504845,E1,2021-08-04
934288012,17.29,L,Red,Yellow,Greenish,Fancy Deep,I2,Good,Poor,Poor,2.1,2.0,9.89,15.11,10.22,STN,STK,N,Yellow,Blue,Medium,HRD,148844,E1,2014-07-28
175762155,4.11,L,Brown,Other,Pinkish,Fancy Deep,SI2,Fair,Poor,Excellent,8.5,7.9,7.07,12.77,5.83,STK,STK,N,Yellow,Orange,Very Strong,HRD,1253770,E1,2005-01-21
992833316,9.36,H,Red,Brown,Brownish,Fancy Vivid,VVS2,Fair,Excellent,Excellent,5.8,8.8,15.75,6.17,5.23,TN,VTK,L,Orange,Green,Strong,HRD,1399266,E1,2020-09-09
987879735,18.27,G,Brown,Gray,Yellowish,Fancy Deep,VVS2,Very Good,Poor,Excellent,2.0,7.9,7.73,17.04,5.17,STK,XTK,SL,Yellow,Green,Slight,GIA,532361,Yes,2014-03-03
183134411,17.57,F,Chameleon,Purple,Yellowish,Fancy Dark,SI3,Excellent,Poor,Poor,1.3,3.1,15.99,6.36,11.91,XTN,STK,S,White,Yellow,Very Strong,GIA,724696,Yes,2019-06-01
945344711,4.4,D,Other,Orange,Orangey,Very Light,IF,Very Good,Excellent,Poor,1.5,2.0,3.17,3.08,13.98,XTK,VTK,S,Orange,Green,Strong,GIA,660353,No,2008-05-08
918434046,16.53,E,Other,Chameleon,Orangey,Fancy Deep,VVS1,Excellent,Fair,Fair,8.2,8.9,13.77,16.8,15.4,TN,XTK,EL,Yellow,Blue,Medium,GIA,994967,No,2020-09-29
611590228,11.28,G,Other,Brown,Yellowish,Light,VS2,Fair,Very Good,Very Good,3.2,9.4,3.56,15.73,13.0,VTN,STN,S,Orange,White,Faint,IGI,1268768,No,2014-12-19
213265343,3.19,L,Purple,Purple,Yellowish,Very Light,I3,Poor,Poor,Good,1.6,8.3,16.99,3.79,10.01,XTN,STK,N,Green,Yellow,Faint,IGI,1435942,No,2015-05-10
898754080,6.35,F,Brown,Black,Brownish,Light,VS1,Good,Poor,Poor,8.4,4.2,5.48,9.94,4.74,XTN,XTK,VL,Yellow,White,Very Slight,GIA,45070,Yes,2016-07-29
226800828,0.89,G,Yellow,Brown,Purplish,Fancy,VS1,Excellent,Fair,Fair,6.0,4.2,4.1,13.61,14.59,TN,XTN,M,White,Blue,Very Slight,IGI,1397744,E1,2021-10-05
712551727,13.84,H,Yellow,Blue,Purplish,Fancy Dark,I1,Fair,Good,Fair,0.3,9.4,7.55,4.54,15.58,VTK,STN,N,Green,Orange,Medium,GIA,1021919,E1,2023-06-28
457385823,0.23,M,Purple,Chameleon,Purplish,Fancy,I1,Good,Good,Good,4.6,7.1,4.91,13.47,12.28,VTN,XTK,S,Blue,Yellow,Faint,HRD,787581,E1,2011-02-24
623395527,14.62,G,Red,Brown,Brownish,Fancy Dark,VS2,Fair,Good,Fair,1.6,0.1,4.88,11.27,9.35,VTN,TK,N,Blue,Blue,Medium,GIA,1319241,Borderline,2016-06-04
806663908,16.65,G,Green,Purple,Greenish,Fancy Vivid,IF,Fair,Good,Good,4.6,3.0,6.66,12.38,16.38,STN,STN,SL,Yellow,White,Strong,HRD,1283835,E1,2022-05-30
295081387,9.59,L,Brown,Black,Greenish,Very Light,IF,Good,Good,Very Good,7.1,4.6,16.13,3.06,9.45,XTN,STN,N,Orange,White,Medium,HRD,1063678,Yes,2023-08-11
284929591,11.58,H,Chameleon,Red,Orangey,Faint,I1,Very Good,Excellent,Excellent,4.4,1.4,3.34,9.61,4.27,TN,XTK,M,Blue,Green,Medium,HRD,314442,Borderline,2007-05-22
211179668,8.11,H,Chameleon,Red,Yellowish,Fancy Vivid,VS1,Very Good,Very Good,Very Good,8.5,4.0,8.87,10.46,6.1,TK,M,VS,Orange,Orange,Very Strong,IGI,832264,Yes,2023-07-27
455223088,7.83,L,Other,Orange,Purplish,Fancy Intense,I1,Poor,Very Good,Excellent,3.8,2.0,3.23,4.89,15.99,M,STN,SL,White,Green,Faint,IGI,659457,No,2007-09-17
523370880,17.29,I,Red,Chameleon,Yellowish,Fancy Intense,SI1,Good,Excellent,Excellent,5.7,7.1,6.17,16.46,7.8,M,TN,N,Yellow,Blue,Very Slight,IGI,232772,E1,2004-05-12
237190183,3.06,I,Brown,Green,Yellowish,Fancy Deep,VVS1,Good,Good,Good,7.9,6.5,7.69,12.53,12.58,VTN,TN,VL,Yellow,Green,Medium,HRD,222445,Yes,2022-03-04
428984969,15.78,I,Blue,Orange,Brownish,Fancy Dark,VVS2,Good,Poor,Good,6.2,6.6,12.07,9.02,13.94,XTN,M,VS,White,Orange,Very Slight,HRD,520430,No,2013-07-02
274384830,4.55,L,Green,Orange,Brownish,Fancy Dark,VVS2,Poor,Very Good,Excellent,5.4,4.4,11.52,9.91,9.21,XTK,XTK,S,White,Green,Strong,GIA,1443057,No,2019-10-16
813098142,0.99,D,Brown,Gray,Brownish,Light,VS1,Excellent,Fair,Very Good,5.8,9.3,16.35,10.44,4.01,VTK,TK,VL,White,Yellow,Strong,IGI,1122184,No,2012-02-04
411887391,14.47,J,Orange,Green,Brownish,Fancy,VS2,Very Good,Poor,Excellent,5.8,2.5,11.55,8.24,15.8,XTK,M,VL,Blue,White,Very Strong,IGI,222157,E1,2005-06-03
512979185,2.53,J,Purple,Pink,Pinkish,Fancy Light,I1,Very Good,Fair,Good,0.2,1.5,8.15,13.2,5.21,VTK,XTK,VS,White,Green,Slight,HRD,1345021,Borderline,2016-01-30
418778753,12.36,K,Pink,Blue,Purplish,Light,VS2,Excellent,Good,Excellent,7.5,5.5,11.92,5.29,16.77,M,STN,EL,Orange,White,Faint,IGI,186083,Borderline,2006-05-31
438618976,19.08,M,Other,Brown,Grayish,Fancy Light,VVS1,Very Good,Excellent,Very Good,1.3,0.4,10.39,7.62,11.91,M,STK,VL,Yellow,Orange,Very Slight,GIA,1432103,Yes,2012-04-21
519162478,7.8,F,Yellow,Red,Purplish,Fancy,I1,Very Good,Poor,Good,5.7,3.7,3.29,5.82,4.11,VTN,TN,SL,Yellow,Yellow,Faint,IGI,1444751,E1,2016-08-05
397373119,0.51,J,Gray,Gray,Grayish,Light,I2,Fair,Poor,Very Good,9.7,1.0,4.19,4.92,11.06,VTN,M,EL,Green,Orange,Very Slight,HRD,102656,E1,2018-03-18
105788248,3.4,I,Pink,Blue,Brownish,Fancy Vivid,IF,Good,Good,Poor,5.2,7.7,5.9,13.11,14.37,VTN,TK,S,Yellow,Green,Slight,GIA,1064513,Yes,2011-07-11
750344535,1.16,H,Orange,Yellow,Orangey,Fancy Intense,SI1,Excellent,Excellent,Excellent,1.1,8.5,15.68,14.88,16.18,XTK,TN,N,Green,Blue,Very Strong,HRD,255171,Borderline,2021-02-13
341433095,9.14,H,Green,Green,Brownish,Fancy Intense,I2,Very Good,Very Good,Poor,3.7,7.4,10.59,11.39,12.64,STN,XTK,VL,Orange,Blue,Faint,HRD,582588,Yes,2021-03-26
870004642,11.12,J,Purple,Chameleon,Greenish,Fancy Deep,VS2,Very Good,Fair,Poor,6.7,6.2,10.71,6.38,9.63,VTN,XTN,L,Blue,Orange,Very Slight,IGI,1039372,Borderline,2005-07-18
436782206,7.85,I,Black,Brown,Grayish,Fancy Light,VS2,Good,Poor,Good,4.2,8.0,10.61,17.0,8.85,XTK,M,VL,Orange,Blue,Faint,IGI,1219371,No,2011-01-14
308672767,19.27,D,Chameleon,Pink,Grayish,Fancy Dark,SI2,Fair,Excellent,Good,2.1,2.8,16.97,5.77,12.19,STN,XTN,M,Blue,Green,Slight,GIA,248443,No,2017-04-23
212390485,1.77,F,Purple,Red,Yellowish,Fancy Vivid,I3,Poor,Excellent,Excellent,0.2,3.1,11.4,13.7,9.86,STN,XTN,L,White,Green,Very Strong,GIA,479970,No,2017-03-20
591595094,8.66,M,Gray,Black,Grayish,Fancy Vivid,IF,Poor,Poor,Fair,8.0,9.0,8.7,16.04,9.96,VTK,XTN,EL,White,Blue,Strong,HRD,77238,E1,2022-09-01
698595250,4.12,J,Red,Blue,Yellowish,Fancy Dark,VVS1,Excellent,Fair,Fair,9.4,2.2,3.01,10.92,12.61,TK,XTK,L,White,Green,Very Strong,HRD,767294,E1,2016-11-01
375280606,14.17,L,Black,Orange,Yellowish,Fancy Light,I1,Excellent,Very Good,Excellent,0.5,4.4,2.94,15.75,9.66,STK,TK,M,Green,Green,Medium,HRD,333799,Borderline,2006-02-19
593928494,3.36,I,Other,Orange,Yellowish,Very Light,VVS1,Excellent,Poor,Excellent,9.5,5.4,7.82,11.13,9.91,XTK,XTN,EL,Blue,White,Very Strong,HRD,965009,Yes,2014-05-07
203016484,14.17,L,Chameleon,Gray,Pinkish,Very Light,SI3,Poor,Fair,Very Good,4.2,3.4,14.0,5.33,9.55,M,M,S,White,Yellow,Strong,GIA,742982,No,2011-08-31
474833948,0.7,E,Other,Pink,Pinkish,Fancy Vivid,VVS2,Poor,Excellent,Fair,9.5,7.2,16.57,14.18,8.58,STK,STN,SL,Green,Blue,Medium,HRD,766738,E1,2015-08-19
346903847,9.07,D,Red,Red,Yellowish,Very Light,IF,Poor,Fair,Poor,5.7,4.4,12.57,14.63,10.97,VTK,M,L,Orange,White,Strong,HRD,474926,Yes,2008-04-22
336971200,18.91,G,Yellow,Blue,Orangey,Fancy Light,IF,Very Good,Good,Good,6.2,5.2,6.62,4.9,7.8,M,VTK,L,Yellow,White,Medium,GIA,78625,Borderline,2009-07-15
790844658,12.11,F,Other,Purple,Yellowish,Fancy Light,I1,Fair,Fair,Fair,5.3,0.4,3.9,7.13,12.96,XTN,M,L,Yellow,Yellow,Very Slight,HRD,43015,Borderline,2009-06-13
404678937,7.78,J,Red,Pink,Orangey,Fancy Deep,VVS1,Very Good,Very Good,Very Good,7.4,2.6,3.49,3.13,8.67,VTN,VTK,SL,Orange,Green,Very Slight,IGI,1041323,No,2023-05-07
854692463,15.07,E,Purple,Orange,Greenish,Fancy Intense,VVS2,Poor,Poor,Excellent,8.8,2.0,14.86,3.71,16.37,M,STN,S,Yellow,White,Very Slight,GIA,712700,Borderline,2009-11-20
691507963,3.98,I,Orange,Brown,Pinkish,Faint,VVS1,Fair,Fair,Fair,1.0,2.1,16.0,9.29,4.37,XTK,XTN,N,Blue,White,Very Strong,GIA,1102838,Borderline,2018-01-28
803511517,10.22,M,Pink,Blue,Yellowish,Fancy Light,VVS2,Poor,Very Good,Very Good,6.4,5.3,10.51,8.9,5.19,XTN,VTK,N,Orange,Blue,Medium,GIA,862150,Yes,2007-05-31
215204751,2.76,J,Chameleon,Yellow,Pinkish,Fancy Deep,I1,Excellent,Excellent,Fair,3.7,2.4,13.47,3.15,6.89,XTK,TN,M,Yellow,Yellow,Faint,IGI,268931,E1,2016-09-19
783241584,4.49,G,Purple,Red,Greenish,Faint,I1,Fair,Very Good,Fair,9.8,2.7,7.68,14.88,12.25,STN,STN,L,Yellow,White,Faint,GIA,380236,Borderline,2015-07-20
459999362,18.97,I,Yellow,Blue,Pinkish,Fancy Deep,VVS1,Fair,Fair,Fair,2.1,6.4,3.41,16.59,15.0,VTN,TK,M,Blue,Green,Medium,GIA,1135147,No,2022-04-10
106828056,5.26,L,Black,Purple,Yellowish,Fancy Light,VVS2,Good,Excellent,Very Good,9.0,0.6,7.77,7.95,5.39,TN,XTN,M,Orange,Blue,Strong,HRD,419296,Yes,2024-01-15
734774970,16.72,M,Orange,Blue,Purplish,Fancy Deep,SI2,Very Good,Good,Good,4.6,2.3,15.79,8.05,14.71,STK,VTK,VL,White,Green,Strong,GIA,839367,Borderline,2009-12-30
895903060,4.25,K,Black,Blue,Purplish,Fancy Intense,IF,Good,Poor,Good,6.9,3.2,5.49,16.18,3.84,STN,XTN,L,White,Green,Slight,GIA,502463,Borderline,2023-12-03
130654415,2.07,G,Green,Pink,Orangey,Fancy Light,SI3,Excellent,Good,Poor,5.7,7.0,9.24,6.43,8.9,VTK,TK,S,Yellow,Green,Very Slight,IGI,198191,Borderline,2008-12-30
991915571,16.55,D,Pink,Chameleon,Pinkish,Faint,VS1,Good,Excellent,Good,7.6,8.6,11.39,15.35,14.14,VTK,STK,L,Blue,Orange,Slight,HRD,1072332,Yes,2024-03-24
